emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
-0.1,93.798,4.827,5195.8,yes
-0.1,93.798,4.827,5195.8,no
-0.1,93.798,4.827,5195.8,yes
-0.1,93.798,4.827,5195.8,no
-0.1,93.798,4.827,5195.8,yes
-0.1,93.798,4.794,5195.8,yes
-0.1,93.798,4.794,5195.8,yes
-0.1,93.798,4.794,5195.8,yes
-0.1,93.798,4.794,5195.8,yes
-0.1,93.798,4.794,5195.8,no
-0.1,93.798,4.76,5195.8,yes
-0.1,93.798,4.76,5195.8,yes
-0.1,93.798,4.76,5195.8,no
-0.1,93.2,4.733,5195.8,no
-0.1,93.2,4.733,5195.8,no
-0.1,93.2,4.7,5195.8,no
-0.1,93.2,4.7,5195.8,no
-0.1,93.2,4.7,5195.8,yes
-0.1,93.2,4.7,5195.8,no
-0.1,93.2,4.7,5195.8,no
-0.1,93.2,4.7,5195.8,no
-0.1,93.2,4.7,5195.8,yes
-0.1,93.2,4.7,5195.8,yes
-0.1,93.2,4.663,5195.8,no
-0.1,93.2,4.663,5195.8,yes
-0.1,93.2,4.663,5195.8,no
-0.1,93.2,4.663,5195.8,no
-0.1,93.2,4.663,5195.8,yes
-0.1,93.2,4.663,5195.8,yes
-0.1,93.2,4.663,5195.8,yes
-0.1,93.2,4.663,5195.8,no
-0.1,93.2,4.663,5195.8,no
-0.1,93.2,4.592,5195.8,yes
-0.1,93.2,4.592,5195.8,no
-0.1,93.2,4.592,5195.8,yes
-0.1,93.2,4.592,5195.8,no
-0.1,93.2,4.474,5195.8,yes
-0.1,93.2,4.474,5195.8,yes
-0.1,93.2,4.474,5195.8,no
-0.1,93.2,4.406,5195.8,no
-0.1,93.2,4.406,5195.8,no
-0.1,93.2,4.406,5195.8,no
-0.1,93.2,4.406,5195.8,no
-0.1,93.2,4.406,5195.8,yes
-0.1,93.2,4.406,5195.8,no
-0.1,93.2,4.406,5195.8,yes
-0.1,93.2,4.343,5195.8,no
-0.1,93.2,4.343,5195.8,no
-0.1,93.2,4.343,5195.8,no
-0.1,93.2,4.343,5195.8,yes
-0.1,93.2,4.343,5195.8,yes
-0.1,93.2,4.286,5195.8,yes
-0.1,93.2,4.286,5195.8,yes
-0.1,93.2,4.286,5195.8,no
-0.1,93.2,4.286,5195.8,no
-0.1,93.2,4.286,5195.8,no
-0.1,93.2,4.286,5195.8,no
-0.1,93.2,4.286,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.245,5195.8,yes
-0.1,93.2,4.245,5195.8,yes
-0.1,93.2,4.245,5195.8,no
-0.1,93.2,4.223,5195.8,yes
-0.1,93.2,4.223,5195.8,yes
-0.1,93.2,4.223,5195.8,no
-0.1,93.2,4.223,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,yes
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.191,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,yes
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
-0.1,93.2,4.153,5195.8,no
